,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-13,766.9823735509798,773.398779586941,756.8434176403604,762.7700805664062,3391864,0.0,0.0
2021-08-16,764.4843280913097,787.5540308478976,764.3373633170993,782.9988403320312,7131928,0.0,0.0
2021-08-17,782.949915335097,787.5540744337133,766.0517157235481,774.5253295898438,3835522,0.0,0.0
2021-08-18,777.7090410692456,780.7457950258371,770.8518007114277,775.2109985351562,2450964,0.0,0.0
2021-08-20,772.7129804464191,775.2109630758561,760.4189406110429,769.6272583007812,3050982,0.0,0.0
2021-08-23,773.888565698578,777.2682175954666,748.0759773284593,750.2800903320312,2512960,0.0,0.0
2021-08-24,751.3576449050569,763.9945835790696,746.0677496949137,762.2802734375,1662376,0.0,0.0
2021-08-25,765.0231417765887,767.0313216568201,754.8352178026659,756.3046264648438,1693443,0.0,0.0
2021-08-26,755.2760048890611,766.9333367924794,751.6024834645035,765.4639282226562,2576883,0.0,0.0
2021-08-27,763.9945580356068,768.9905235078454,749.398408259238,759.3414306640625,2907125,0.0,0.0
2021-08-30,767.9619415843221,777.9539322172998,767.0313041614249,775.4069213867188,3028708,0.0,0.0
2021-08-31,771.9293173948967,779.5702301521491,765.3659470274968,777.1212158203125,3324467,0.0,0.0
2021-09-01,777.1212248667242,786.1336096708732,753.2188805839869,754.198486328125,6031309,0.0,0.0
2021-09-02,757.088229166772,758.3617643886231,734.7042631975089,737.1043090820312,4879865,0.0,0.0
2021-09-03,740.5819555048109,741.5615612660607,729.9042287910324,734.6063842773438,4257842,0.0,0.0
2021-09-06,737.6431727477279,744.3044802779422,731.814506237393,739.3574829101562,3682183,0.0,0.0
2021-09-07,739.7003004268299,743.2269171084213,732.8430599680815,737.7410888671875,2273976,0.0,0.0
2021-09-08,740.5819901690337,742.3452686637384,733.7247495193204,739.3574829101562,2380939,0.0,0.0
2021-09-09,734.7043215573489,741.0717590108459,732.3042754821835,735.4390258789062,3313559,0.0,0.0
2021-09-13,738.1329708472905,738.1329708472905,725.251130651582,730.3450927734375,3139833,0.0,0.0
2021-09-14,729.6103734233592,737.2023182229109,729.4634684305062,734.9002685546875,3089381,0.0,0.0
2021-09-15,736.6635025273292,744.5003482988966,731.2756710593767,739.7002563476562,3336656,0.0,0.0
2021-09-16,744.3533940001278,745.4799645118005,736.026745250653,741.5125732421875,2686018,0.0,0.0
2021-09-17,742.737105760487,750.378018798002,733.8716855121397,738.7697143554688,5504398,0.0,0.0
2021-09-20,734.1165465768994,741.0717232357259,717.2673163244999,722.9979858398438,2933375,0.0,0.0
2021-09-21,725.0062062238619,725.7899386719187,714.6713773118182,723.389892578125,2380834,0.0,0.0
2021-09-22,723.8307061472605,743.5207576308139,723.3898716056069,737.1533203125,2287017,0.0,0.0
2021-09-23,741.0717514542574,746.4595830907391,737.3982298839289,742.9819946289062,1890322,0.0,0.0
2021-09-24,744.0105643400744,766.1006619618105,737.2022924449807,763.5537109375,4967824,0.0,0.0
2021-09-27,773.3987388850716,797.1541782998441,767.0802698455385,794.8031005859375,9210666,0.0,0.0
2021-09-28,803.2767182810841,805.2359297890866,780.0110816235526,789.6112060546875,3853344,0.0,0.0
2021-09-29,783.6845754738323,799.0643972255839,782.70496975449,795.5377807617188,2291977,0.0,0.0
2021-09-30,791.570453307593,800.7298033953477,784.958114169491,786.6724243164062,3264689,0.0,0.0
2021-10-01,783.6846169578429,814.0523958649593,770.9497419322779,810.9666137695312,7704216,0.0,0.0
2021-10-04,815.5218084850874,834.6241211162695,811.2115191547152,823.9954223632812,6544700,0.0,0.0
2021-10-05,823.9954133382688,828.7464773834715,818.0197822961393,825.8566284179688,2647442,0.0,0.0
2021-10-06,828.7464433720911,837.464958240979,812.0931460466472,817.089111328125,3288323,0.0,0.0
2021-10-07,822.5749556243487,869.693968019194,820.0769729339224,860.3387451171875,9515673,0.0,0.0
2021-10-08,875.473705172628,876.7471807396463,854.7550188289365,859.89794921875,3938358,0.0,0.0
2021-10-11,861.0734681068129,884.0942036022738,861.0734681068129,877.3348999023438,5493159,0.0,0.0
2021-10-12,869.8899342937771,876.4043366593186,859.1142706932911,871.9470825195312,3433345,0.0,0.0
2021-10-13,874.7879506086027,951.3441652751089,874.7879506086027,916.2742309570312,17519612,0.0,0.0
2021-10-14,919.3599618035528,926.9519060805667,903.3924006370721,912.40478515625,3354982,0.0,0.0
2021-10-18,938.4623266792876,938.4623266792876,889.7759080030876,892.3718872070312,2885649,0.0,0.0
2021-10-19,892.420831714599,908.6822631293568,882.8207073929809,898.7882690429688,3476818,0.0,0.0
2021-10-20,894.3800654905514,906.0373980368694,876.404323577845,881.0084228515625,3551282,0.0,0.0
2021-10-21,889.7758929068253,892.518777055344,875.1798030709559,878.7063598632812,2614538,0.0,0.0
2021-10-22,885.5635763130929,891.2452775658735,867.0490041753474,869.742919921875,1999394,0.0,0.0
2021-10-25,864.9918748619651,887.424870391189,864.9918748619651,872.5348510742188,2833933,0.0,0.0
2021-10-26,875.1798246804283,881.6451988894611,865.9715064647595,876.3063354492188,3410657,0.0,0.0
2021-10-27,881.6451631530729,885.3676529949747,865.4816684952666,868.71435546875,3362019,0.0,0.0
2021-10-28,868.9103059747678,877.7267577828545,859.9959175071918,865.8245239257812,2171227,0.0,0.0
2021-10-29,865.4817263123542,883.1146307533529,844.4202015633836,866.2164306640625,2482056,0.0,0.0
2021-11-01,866.2163355531846,869.7919202550551,842.8527636503476,852.5997924804688,4146270,0.0,0.0
2021-11-02,857.1550365941717,861.3673293873564,841.4813444964497,843.9303588867188,3704926,0.0,0.0
2021-11-03,846.3793893551236,852.159087342108,825.8076680860755,831.685302734375,3288759,0.0,0.0
2021-11-04,838.2976540815204,857.1550655230269,835.603738161305,855.0488891601562,973315,0.0,0.0
2021-11-08,860.093836493101,860.3387379271821,836.8771685841274,841.9711303710938,4481883,0.0,0.0
2021-11-09,846.3793364788063,886.9350369345708,845.0078645637271,873.9552612304688,15376349,0.0,0.0
2021-11-10,887.424890878567,906.1353371677113,876.7471640703802,900.8944702148438,17083220,0.0,0.0
2021-11-11,900.208740348432,909.8578333316115,892.4208624665239,905.8904418945312,4935551,0.0,0.0
2021-11-12,914.9517654995162,920.3395970950702,906.1353137977007,918.6742553710938,6239600,0.0,0.0
2021-11-15,915.9313774603563,929.2050234323189,902.3148336012068,909.4660034179688,3757546,0.0,0.0
2021-11-16,909.4660054060355,946.2501894894751,906.6740931345091,940.7153930664062,7368780,0.0,0.0
2021-11-17,940.3725729579024,959.0340509597665,927.9315676931959,934.9847412109375,5416608,0.0,0.0
2021-11-18,935.5234635141329,935.5234635141329,899.4739849409854,904.86181640625,3463426,0.0,0.0
2021-11-22,907.5068197848046,911.2782781269534,875.4736987756631,882.4778442382812,3731367,0.0,0.0
2021-11-23,879.5389703177541,889.9717951344953,875.3756460147034,882.9675903320312,3195288,0.0,0.0
2021-11-24,889.1881703999297,889.1881703999297,871.8491362931011,874.98388671875,2708554,0.0,0.0
2021-11-25,872.730788435582,880.5676344521444,865.4816819541057,873.024658203125,2288825,0.0,0.0
