,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-11,341.51568731136575,350.6552994429255,339.5059212597094,348.9804992675781,41892770,0.0,0.0
2021-05-12,347.2099808528739,357.4501990406675,346.34866091329235,351.8994445800781,53436590,0.0,0.0
2021-05-14,354.1006420501987,356.49321395594325,344.0996798017063,344.9610290527344,51722170,0.0,0.0
2021-05-17,348.7412472084271,368.64746139359767,348.0234756941921,366.6376953125,106555796,0.0,0.0
2021-05-18,373.2411911379987,375.6816026283449,363.71874393802443,365.82421875,70917710,0.0,0.0
2021-05-19,365.58497283943444,372.76268827476366,364.81936154214554,367.8818359375,48189573,0.0,0.0
2021-05-20,370.370122722649,371.13573403287756,365.584979018222,368.025390625,42898608,0.0,0.0
2021-05-21,373.24116751183317,387.0223740094924,361.7568238960845,383.95989990234375,192810772,0.0,0.0
2021-05-24,399.0809621262069,401.1864369182247,387.8837148157263,394.3436584472656,142964052,0.0,0.0
2021-05-25,397.262627318554,397.64543296512664,390.9462319284097,394.63079833984375,56048127,0.0,0.0
2021-05-26,396.01846249612896,400.7557662211024,393.14737640976887,395.7792053222656,52357719,0.0,0.0
2021-05-27,395.9227892140782,410.6610255144547,394.29582872375806,406.9286193847656,73392997,0.0,0.0
2021-05-28,412.0008444124811,415.01547889621105,401.99988308050064,403.9139404296875,65137568,0.0,0.0
2021-05-31,402.9090907717966,407.6942343676612,400.03800461427784,406.1151428222656,38291043,0.0,0.0
2021-06-01,407.7420517044835,416.64243582718956,407.31140632825077,413.9627380371094,59299647,0.0,0.0
2021-06-02,412.28796839095514,419.13074722834966,410.7088768154792,418.4608154296875,38657806,0.0,0.0
2021-06-03,422.0827988794742,426.86384008503785,418.7022730303251,424.642333984375,38909199,4.0,0.0
2021-06-04,422.565724347305,426.8155223084287,417.0120033987404,418.7988586425781,36898769,0.0,0.0
2021-06-07,420.2476538282907,422.4691304090078,416.094418753419,417.49493408203125,20201197,0.0,0.0
2021-06-08,417.4949441868373,417.7364103199702,409.5265617934506,412.6173400878906,31113823,0.0,0.0
2021-06-09,412.90706697154553,417.5432047050986,403.9245390593446,407.0635986328125,27784834,0.0,0.0
2021-06-10,410.39582404457656,418.50908002630524,407.9811627716903,417.49493408203125,27397712,0.0,0.0
2021-06-11,420.00618290223434,420.6339889308427,410.7338778251225,414.9353942871094,26831924,0.0,0.0
2021-06-14,412.4241380956025,417.6881113674886,402.4757456180606,415.6597900390625,30106015,0.0,0.0
2021-06-15,414.5490585903055,418.02614723814696,413.39000939046133,414.83880615234375,16413658,0.0,0.0
2021-06-16,413.3900141357389,417.9778706010304,410.4924205787127,411.4100036621094,19701175,0.0,0.0
2021-06-17,406.62893936366,411.40998025102886,402.3791416170234,405.904541015625,23048331,0.0,0.0
2021-06-18,409.429960053599,409.429960053599,388.9053392080899,398.8054504394531,45748727,0.0,0.0
2021-06-21,392.47905223157665,406.62896150517423,386.8287389140672,405.421630859375,33128978,0.0,0.0
2021-06-22,408.56067778838565,410.92705757064215,403.0552384250127,404.3591613769531,28442965,0.0,0.0
2021-06-23,406.72553269588263,410.25093210307097,400.83375355567847,404.5523376464844,27564829,0.0,0.0
2021-06-24,406.00114646401613,408.31921535739286,402.0893775728379,402.95867919921875,19214547,0.0,0.0
2021-06-25,406.6289578374879,416.28760291676315,404.74551025669103,414.1626892089844,29886797,0.0,0.0
2021-06-28,415.9978240143025,418.36417419494165,410.05773415738594,412.1826477050781,29370660,0.0,0.0
2021-06-29,412.9070643088996,414.30757959221495,406.19429439704857,407.11187744140625,22275961,0.0,0.0
2021-06-30,408.5606846973715,410.3958213575807,404.0211097437292,404.8904113769531,18337773,0.0,0.0
2021-07-01,405.9528461293544,409.23680907935534,402.91037878529676,406.0494384765625,16161469,0.0,0.0
2021-07-02,405.9528523426548,410.87876736720375,404.69724023726917,409.91290283203125,16423811,0.0,0.0
2021-07-05,411.94122560542286,419.66814191220686,409.7680303941398,417.88128662109375,16483761,0.0,0.0
2021-07-06,416.96370876111945,421.59984648539756,413.58318307337856,415.08026123046875,20195278,0.0,0.0
2021-07-07,414.6939370745592,419.18520119216316,412.95536325507493,418.074462890625,14473774,0.0,0.0
2021-07-08,418.0261262970799,420.53737978704373,407.6913942655453,409.961181640625,21433043,0.0,0.0
2021-07-09,410.49242587919434,412.9070872078955,406.677249189508,409.28509521484375,16844494,0.0,0.0
2021-07-12,411.94121209434184,415.5632039943507,410.10607542683977,412.8587951660156,12886781,0.0,0.0
2021-07-13,415.3217257487492,417.06027001968516,413.67974434498603,414.45245361328125,12831125,0.0,0.0
2021-07-14,414.3558660514394,417.54320707688174,411.8446124832314,416.33587646484375,12767351,0.0,0.0
2021-07-15,417.9295790953455,418.1710452192795,414.9836746978433,416.9637145996094,11030732,0.0,0.0
2021-07-16,417.25347588117734,417.7364081449287,412.8588040713784,415.3217468261719,8713863,0.0,0.0
2021-07-19,408.9470059318014,414.7905035926342,404.55233443491016,413.29339599609375,14426686,0.0,0.0
2021-07-20,412.4241277820101,412.4241277820101,404.6006196970654,406.5323486328125,14623321,0.0,0.0
2021-07-22,411.02362264471327,412.13439039082306,406.53235865356345,407.6430969238281,11799761,0.0,0.0
2021-07-23,408.4640903550964,415.2734527522715,405.18015695669516,414.25927734375,17704661,0.0,0.0
2021-07-26,413.19682362395326,413.19682362395326,407.88456884419963,408.8504333496094,14037519,0.0,0.0
2021-07-27,409.67140593121394,418.46077843635584,409.5265321569876,415.2734375,24119619,0.0,0.0
2021-07-28,415.32173201564336,415.80466426217316,406.6772330124216,410.975341796875,17636515,0.0,0.0
2021-07-29,411.4582667010397,428.45748737071165,410.97533446312764,426.4774475097656,35263606,0.0,0.0
2021-07-30,426.42920070092896,429.2302020130816,415.99787530537867,417.060302734375,35196813,0.0,0.0
2021-08-02,419.90960009411396,421.7930476985605,417.060287969612,420.0544738769531,16926025,0.0,0.0
2021-08-03,420.10279082762617,432.61071885664387,418.79886781163765,431.2585144042969,40922962,0.0,0.0
2021-08-04,433.33511339486483,451.4933841566071,426.42918793391294,441.351806640625,129761158,0.0,0.0
2021-08-05,445.26354202402024,446.7123387985019,423.43499805999454,426.7672424316406,58595639,0.0,0.0
2021-08-06,428.5540966521133,431.7414377579748,419.1851990759755,420.77886962890625,38236066,0.0,0.0
2021-08-09,422.9520727680791,426.71893854860446,416.28761339086566,418.6056823730469,22196404,0.0,0.0
2021-08-10,419.5715186469172,421.50324758127306,407.3050575992643,411.8929138183594,27794251,0.0,0.0
2021-08-11,415.12855635665255,418.12274224543654,408.70556323326076,413.43829345703125,23827946,0.0,0.0
2021-08-12,415.3217198639894,415.7563706634871,410.4923975399895,412.5690002441406,16847144,0.0,0.0
2021-08-13,413.0036861791017,417.4949504273381,410.49243246181305,416.4808044433594,20908992,0.0,0.0
2021-08-16,415.3217304044791,419.18518836173007,409.52654346860265,410.3475341796875,17608693,0.0,0.0
2021-08-17,410.3475293375923,411.3133938155078,401.075224454434,407.11187744140625,22957877,0.0,0.0
2021-08-18,407.7396717506514,409.86458533139705,403.7313401775502,405.3733215332031,17668574,0.0,0.0
2021-08-20,400.8337717999578,403.10355929447604,391.3200004777294,392.8171081542969,25541790,0.0,0.0
2021-08-23,397.0669039961187,398.90204066089075,387.55313272441265,395.5215148925781,26559937,0.0,0.0
2021-08-24,395.52152318667237,404.45577004742137,394.2659110938785,403.34503173828125,19012313,0.0,0.0
2021-08-25,404.69720389334645,406.9186803344044,400.1576291953748,402.04107666015625,16410980,0.0,0.0
2021-08-26,400.3508432658794,401.6064553506813,396.0044529288554,396.7288513183594,15897679,0.0,0.0
2021-08-27,396.34249777576946,400.2059557202617,393.58977809514977,398.3708190917969,15090541,0.0,0.0
2021-08-30,400.25424204040024,408.85043017666595,399.38496988744663,408.27093505859375,20308691,0.0,0.0
2021-08-31,409.3816770501153,412.424144350978,404.40748073589907,411.5065612792969,26262421,0.0,0.0
2021-09-01,412.90705934984,417.78466311439513,410.6372719588299,415.2251281738281,18776721,0.0,0.0
2021-09-02,416.67393173094905,418.70225303876254,413.1485322660454,415.08026123046875,14372717,0.0,0.0
2021-09-03,416.5290764117298,419.47495142268014,413.5832014007795,416.6739501953125,14233624,0.0,0.0
2021-09-06,417.25345952033064,419.04031472131584,415.37001197521334,416.33587646484375,10694099,0.0,0.0
2021-09-07,416.3358716608211,416.96370715251237,410.58899569933936,414.45245361328125,14928735,0.0,0.0
2021-09-08,414.3558534921384,420.53738014323926,412.76218302772213,416.6256408691406,22817464,0.0,0.0
2021-09-09,415.56320244965167,418.9920096452432,415.32173632388196,417.543212890625,9662128,0.0,0.0
2021-09-13,415.4183354637162,418.9920164980496,414.1626939036699,418.074462890625,9567921,0.0,0.0
2021-09-14,420.15105884014594,421.84132172053734,417.4949314566738,418.2193298339844,9981562,0.0,0.0
2021-09-15,418.2193088636701,429.80968231947617,416.7222307492994,428.6989440917969,22181568,0.0,0.0
2021-09-16,429.66481717715595,450.1894372507588,427.63649588647803,447.8713684082031,42637448,0.0,0.0
2021-09-17,452.02457024550284,455.79143576904653,434.9770683098317,438.59906005859375,41529478,0.0,0.0
2021-09-20,434.05951965608995,438.0195701768938,420.77888219207165,422.5174560546875,18376916,0.0,0.0
2021-09-21,425.1252425156984,426.2842916753263,417.8812589576352,423.8213195800781,17279588,0.0,0.0
2021-09-22,423.9179408605066,427.6848066726672,421.2135319378903,423.8696594238281,14321143,0.0,0.0
2021-09-23,427.2984400422411,435.7497542419526,426.96038157908373,434.4458312988281,20516770,0.0,0.0
2021-09-24,435.7014762919757,436.4741560917895,424.9803745834515,425.70477294921875,10731274,0.0,0.0
2021-09-27,429.71309065565475,435.17021893785653,427.1535557419684,431.3550720214844,11746892,0.0,0.0
2021-09-28,433.8663392264642,440.24102125816233,424.5940342587511,429.7131042480469,19241170,0.0,0.0
2021-09-29,426.7672337380805,446.51914500897834,424.1111063723048,444.29766845703125,38635938,0.0,0.0
2021-09-30,444.24939119888194,449.03040281671696,435.99123198941976,437.53662109375,26530369,0.0,0.0
2021-10-01,433.19022924637426,439.99956219669815,428.65065429559473,436.2326965332031,14777309,0.0,0.0
2021-10-04,438.3092798190118,448.5474489822703,436.18439569416,447.3401184082031,16246765,0.0,0.0
2021-10-05,446.22940378754197,452.9904553600805,443.04206269368353,448.8372497558594,16487568,0.0,0.0
2021-10-06,449.12699303742676,454.9221800443613,438.1644250541399,441.59326171875,19056690,0.0,0.0
2021-10-07,446.32599083018874,448.16112748290226,441.49666833576094,442.26934814453125,9984651,0.0,0.0
2021-10-08,446.13280189392975,448.1611232174536,438.74394444294893,442.3659362792969,16521128,0.0,0.0
2021-10-11,444.29768663425676,458.7373732402087,442.99376361526953,453.23193359375,20686981,0.0,0.0
2021-10-12,453.95630451463023,467.86474709820743,452.1211679021868,466.5125427246094,33763609,0.0,0.0
2021-10-13,469.5550375003569,469.5550375003569,461.68324744021703,465.2569580078125,17638983,0.0,0.0
2021-10-14,465.5466784888586,477.04045988418227,465.5466784888586,473.8531188964844,23431826,0.0,0.0
2021-10-18,477.13703314602975,483.8980842229978,474.9155567253634,480.95220947265625,20084248,0.0,0.0
2021-10-19,483.27031257681824,486.98889682858646,466.7540235913,471.5350646972656,20645100,0.0,0.0
2021-10-20,472.11456088145405,490.1762390158236,466.6091508578182,482.8356628417969,34080545,0.0,0.0
2021-10-21,487.66497323856265,489.2103623118143,474.96386113886416,485.78155517578125,20808243,0.0,0.0
2021-10-22,487.3752256830101,491.33527597201606,482.93224315085325,485.78155517578125,24080485,0.0,0.0
2021-10-25,489.2103576660156,497.8548565266612,480.8556358340157,489.2103576660156,35619415,0.0,0.0
2021-10-26,490.27282146348665,500.51099096193417,490.27282146348665,495.0538330078125,21107457,0.0,0.0
2021-10-27,496.16461544569916,508.8656985058073,495.24703236185763,501.4285888671875,29463032,0.0,0.0
2021-10-28,501.8631732797049,502.78075634990716,480.61418364290915,484.2361755371094,28140401,0.0,0.0
2021-10-29,484.38104407129714,495.15045676741687,471.7282132961002,485.00885009765625,31355893,0.0,0.0
2021-11-01,491.14210767041584,499.30367464229795,483.89812378147167,498.0963439941406,20679604,0.0,0.0
2021-11-02,497.2270215302706,507.078850997124,494.5708942155237,503.8915100097656,26797820,0.0,0.0
2021-11-03,506.11299872365794,523.7883073085926,497.6134029018431,509.638427734375,80775924,0.0,0.0
2021-11-04,513.3569804046604,517.6068077741992,510.0247360980549,512.3428344726562,9796046,0.0,0.0
